1.28,0.00
3.85,0.00
6.30,13.00
8.81,51.00
11.36,37.00
13.93,26.00
16.51,35.00
19.00,12.00
21.57,25.00
24.13,20.00
26.66,20.00
29.14,12.00
31.60,0.00
34.11,59.00
36.62,12.00
39.11,24.00
41.58,30.00
44.03,25.00
46.52,24.00
49.01,33.00
51.47,12.00
53.97,36.00
56.47,49.00
58.96,48.00
61.45,24.00
63.96,24.00
66.52,61.00
69.04,0.00
71.55,44.00
74.05,12.00
76.57,0.00
79.09,11.00
81.57,0.00
84.10,21.00
86.64,13.00
89.14,0.00
91.64,24.00
94.18,48.00
96.69,36.00
99.15,21.00
101.67,11.00
104.16,47.00
106.66,34.00
109.16,47.00
111.70,33.00
114.20,33.00
116.74,30.00
119.24,12.00
121.77,23.00
124.29,32.00
126.76,33.00
129.23,21.00
131.69,12.00
134.18,38.00
136.66,46.00
139.16,23.00
141.67,42.00
144.11,21.00
146.63,42.00
149.13,23.00
151.61,35.00
154.12,47.00
156.59,23.00
159.04,31.00
161.49,33.00
163.98,31.00
166.46,20.00
168.90,22.00
171.42,12.00
173.91,18.00
176.40,20.00
178.90,40.00
181.40,31.00
183.88,34.00
186.38,11.00
188.89,33.00
191.33,22.00
193.82,18.00
196.34,19.00
198.86,28.00
201.34,12.00
203.81,35.00
206.31,34.00
208.80,32.00
211.27,34.00
213.72,18.00
216.19,6.00
218.65,32.00
221.11,32.00
223.66,41.00
226.18,35.00
228.68,22.00
231.15,34.00
233.63,9.00
236.09,21.00
238.58,20.00
241.08,27.00
243.57,30.00
246.07,46.00
248.54,33.00
250.99,23.00
253.49,22.00
255.95,22.00
258.46,25.00
260.97,40.00
263.45,56.00
265.95,33.00
268.43,11.00
270.86,19.00
273.34,11.00
275.90,21.00
278.40,19.00
280.87,9.00
283.38,22.00
285.85,33.00
288.34,30.00
290.82,20.00
293.30,30.00
295.77,33.00
298.24,28.00
300.72,22.00
303.22,30.00
305.73,23.00
308.26,31.00
310.76,30.00
313.25,32.00
315.69,37.00
318.20,34.00
320.70,9.00
323.17,32.00
325.67,42.00
328.13,32.00
330.58,31.00
333.06,22.00
335.54,47.00
338.03,34.00
340.52,23.00
342.96,11.00
345.46,31.00
347.97,9.00
350.46,21.00
352.93,22.00
355.40,11.00
357.89,34.00
360.36,22.00
362.79,17.00
365.25,23.00
367.71,41.00
370.22,21.00
372.72,35.00
375.19,21.00
377.64,19.00
380.15,22.00
382.68,12.00
385.21,26.00
387.71,30.00
390.19,11.00
392.72,11.00
395.22,34.00
397.72,11.00
400.18,40.00
402.68,32.00
405.18,20.00
407.65,22.00
410.11,23.00
412.61,22.00
415.07,24.00
417.54,30.00
419.97,23.00
422.51,33.00
424.98,32.00
427.46,19.00
429.92,23.00
432.43,15.00
434.91,30.00
437.40,23.00
439.85,34.00
442.31,35.00
444.82,23.00
447.33,11.00
449.84,29.00
452.36,23.00
454.88,33.00
457.42,23.00
459.91,23.00
462.41,21.00
464.88,30.00
467.36,30.00
469.84,30.00
472.32,43.00
474.81,33.00
477.32,22.00
479.84,22.00
482.33,34.00
484.79,11.00
487.26,21.00
489.74,34.00
492.20,12.00
494.69,21.00
497.15,33.00
499.63,34.00
502.07,45.00
504.55,45.00
507.03,31.00
509.51,19.00
511.99,17.00
514.46,40.00
517.00,35.00
519.43,23.00
521.95,23.00
524.45,31.00
526.94,41.00
529.39,17.00
531.87,9.00
534.35,41.00
536.81,46.00
539.29,34.00
541.76,32.00
544.25,23.00
546.68,19.00
549.13,11.00
551.60,11.00
554.07,11.00
556.54,11.00
558.99,11.00
561.46,33.00
563.97,22.00
566.46,23.00
568.90,22.00
571.39,8.00
573.82,32.00
576.30,22.00
578.78,33.00
581.25,11.00
583.77,34.00
586.24,23.00
588.72,22.00
591.19,34.00
593.67,15.00
596.19,33.00
598.67,9.00
601.15,43.00
603.62,41.00
606.09,42.00
608.53,7.00
610.98,27.00
613.46,11.00
615.93,32.00
618.42,22.00
620.90,44.00
623.40,33.00
625.91,28.00
628.39,34.00
630.80,17.00
633.25,22.00
635.75,0.00
638.24,21.00
640.71,34.00
643.23,30.00
645.74,11.00
648.22,21.00
650.70,20.00
653.18,0.00
655.68,43.00
658.19,17.00
660.67,42.00
663.19,32.00
665.68,19.00
668.15,29.00
670.62,28.00
673.12,21.00
675.60,31.00
678.08,10.00
680.51,41.00
683.04,30.00
685.54,21.00
688.08,23.00
690.54,44.00
693.04,34.00
695.52,8.00
698.00,49.00
700.49,18.00
702.99,23.00
705.47,39.00
707.96,11.00
710.42,11.00
712.89,10.00
715.39,33.00
717.85,9.00
720.32,28.00
722.82,30.00
725.33,29.00
727.83,28.00
730.34,34.00
732.89,36.00
735.35,26.00
737.84,32.00
740.34,40.00
742.81,23.00
745.29,11.00
747.76,33.00
750.15,22.00
752.65,37.00
755.15,23.00
757.66,33.00
760.14,42.00
762.64,40.00
765.11,21.00
767.61,22.00
770.03,33.00
772.52,34.00
775.01,27.00
777.53,22.00
779.97,33.00
782.46,29.00
784.96,30.00
787.43,22.00
789.91,16.00
792.40,33.00
794.91,22.00
797.42,23.00
799.88,23.00
802.40,39.00
804.86,40.00
807.32,19.00
809.79,21.00
812.29,19.00
814.81,34.00
817.29,32.00
819.80,22.00
822.33,28.00
824.82,21.00
827.31,40.00
829.77,21.00
832.25,28.00
834.73,34.00
837.26,36.00
839.72,32.00
842.24,25.00
844.71,41.00
847.15,36.00
849.66,30.00
852.18,22.00
854.72,19.00
857.23,28.00
859.67,19.00
862.09,19.00
864.54,11.00
867.00,33.00
869.46,11.00
871.93,29.00
874.36,12.00
876.79,37.00
879.24,20.00
881.68,7.00
884.18,28.00
886.68,21.00
889.17,33.00
891.65,22.00
894.11,45.00
896.64,23.00
899.14,30.00
901.63,40.00
904.15,22.00
906.67,32.00
909.10,22.00
911.54,23.00
913.99,38.00
916.51,11.00
919.01,40.00
921.50,33.00
923.97,19.00
926.45,39.00
928.94,33.00
931.41,45.00
933.90,22.00
936.38,23.00
938.84,31.00
941.32,28.00
943.79,10.00
946.32,41.00
948.78,23.00
951.29,47.00
953.82,23.00
956.31,0.00
958.76,0.00
961.27,22.00
963.75,29.00
966.25,11.00
968.72,46.00
971.19,22.00
973.66,22.00
976.18,22.00
978.68,20.00
981.15,22.00
983.64,34.00
986.14,38.00
988.64,27.00
991.10,30.00
993.59,11.00
996.02,22.00
998.51,31.00
1001.00,18.00
1003.49,34.00
1006.00,33.00
1008.53,34.00
1011.07,19.00
1013.58,29.00
1016.11,34.00
1018.65,18.00
1021.11,22.00
1023.63,33.00
1026.12,34.00
1028.64,21.00
1031.06,22.00
1033.52,11.00
1035.98,28.00
1038.47,30.00
1040.96,32.00
1043.45,9.00
1045.96,22.00
1048.45,11.00
1050.96,27.00
1053.44,23.00
1055.95,20.00
1058.47,28.00
1060.95,30.00
1063.46,27.00
1065.98,21.00
1068.52,38.00
1070.99,28.00
1073.49,28.00
1075.97,29.00
1078.45,31.00
1080.97,20.00
1083.46,11.00
1086.01,22.00
1088.53,11.00
1091.01,9.00
1093.54,21.00
1096.04,11.00
1098.54,45.00
1101.02,34.00
1103.54,11.00
1106.03,20.00
1108.55,21.00
1111.04,47.00
1113.55,43.00
1116.05,18.00
1118.56,44.00
1121.05,44.00
1123.55,31.00
1126.05,29.00
1128.52,24.00
1130.97,31.00
1133.43,33.00
1135.92,23.00
1138.45,23.00
1140.95,19.00
1143.46,22.00
1145.97,21.00
1148.47,33.00
1150.95,30.00
1153.44,16.00
1155.91,21.00
1158.39,21.00
1160.88,44.00
1163.43,32.00
1165.93,42.00
1168.44,24.00
1170.91,51.00
1173.41,8.00
1175.91,44.00
1178.43,46.00
1180.91,22.00
1183.35,45.00
1185.83,42.00
1188.30,32.00
1190.81,19.00
1193.32,31.00
1195.83,42.00
1198.31,23.00
1200.81,34.00
1203.27,33.00
1205.77,22.00
1208.28,19.00
1210.76,17.00
1213.26,29.00
1215.78,22.00
1218.28,33.00
1220.75,34.00
1223.28,22.00
1225.82,41.00
1228.30,17.00
1230.81,28.00
1233.25,40.00
1235.73,33.00
1238.24,34.00
1240.73,22.00
1243.19,23.00
1245.69,34.00
1248.17,7.00
1250.63,30.00
1253.09,21.00
1255.56,33.00
1258.03,14.00
1260.46,23.00
1262.97,34.00
1265.50,22.00
1267.97,22.00
1270.43,30.00
1272.88,21.00
1275.39,37.00
1277.87,34.00
1280.33,22.00
1282.79,22.00
1285.30,33.00
1287.82,32.00
1290.29,23.00
1292.82,19.00
1295.29,40.00
1297.79,25.00
1300.27,22.00
1302.76,34.00
1305.25,22.00
1307.75,21.00
1310.26,8.00
1312.78,23.00
1315.25,14.00
1317.71,32.00
1320.25,25.00
1322.75,39.00
1325.23,30.00
1327.71,23.00
1330.18,23.00
1332.65,33.00
1335.12,22.00
1337.58,35.00
1340.00,19.00
1342.50,22.00
1344.96,34.00
1347.47,34.00
1349.94,22.00
1352.41,11.00
1354.84,31.00
1357.32,12.00
1359.80,11.00
1362.34,14.00
1364.86,23.00
1367.33,45.00
1369.79,21.00
1372.30,10.00
1374.82,40.00
1377.34,42.00
1379.81,42.00
1382.27,28.00
1384.77,21.00
1387.27,21.00
1389.78,28.00
1392.28,22.00
1394.80,18.00
1397.34,9.00
1399.89,31.00
1402.43,45.00
1404.92,33.00
1407.37,45.00
1409.84,32.00
1412.31,33.00
1414.81,27.00
1417.28,31.00
1419.79,11.00
1422.27,23.00
1424.79,10.00
1427.29,34.00
1429.78,11.00
1432.28,31.00
1434.79,17.00
1437.29,10.00
1439.75,34.00
1442.23,23.00
1444.71,29.00
1447.22,34.00
1449.73,23.00
1452.24,19.00
1454.73,30.00
1457.24,21.00
1459.73,34.00
1462.26,35.00
1464.76,22.00
1467.23,29.00
1469.70,23.00
1472.18,32.00
1474.72,29.00
1477.26,22.00
1479.75,22.00
1482.23,11.00
1484.70,44.00
1487.23,11.00
1489.70,21.00
1492.19,20.00
1494.67,19.00
1497.21,38.00
1499.73,37.00
1502.21,23.00
1504.75,34.00
1507.28,36.00
1509.81,33.00
1512.34,11.00
1514.85,11.00
1517.36,34.00
1519.85,34.00
1522.33,34.00
1524.84,25.00
1527.34,31.00
1529.83,11.00
1532.31,30.00
1534.77,5.00
1537.25,22.00
1539.75,32.00
1542.26,35.00
1544.82,12.00
1547.32,22.00
1549.84,28.00
1552.37,30.00
1554.88,31.00
1557.34,29.00
1559.83,23.00
1562.34,23.00
1564.86,34.00
1567.37,22.00
1569.85,38.00
1572.35,20.00
1574.83,23.00
1577.29,21.00
1579.77,48.00
1582.27,34.00
1584.81,22.00
1587.32,33.00
1589.80,23.00
1592.28,29.00
1594.74,20.00
1597.25,34.00
1599.70,22.00
1602.15,11.00
1604.63,47.00
1607.11,38.00
1609.56,27.00
1612.02,10.00
1614.50,19.00
1617.00,11.00
1619.49,24.00
1621.98,33.00
1624.50,22.00
1626.95,30.00
1629.42,29.00
1631.89,26.00
1634.36,40.00
1636.85,31.00
1639.31,22.00
1641.82,61.00
1644.31,31.00
1646.82,21.00
1649.28,19.00
1651.80,29.00
1654.33,23.00
1656.81,22.00
1659.28,34.00
1661.79,20.00
1664.26,58.00
1666.77,22.00
1669.23,28.00
1671.71,45.00
1674.21,23.00
1676.74,23.00
1679.24,40.00
1681.74,39.00
1684.26,24.00
1686.75,22.00
1689.23,38.00
1691.68,35.00
1694.16,40.00
1696.70,34.00
1699.17,33.00
1701.65,20.00
1704.09,45.00
1706.54,22.00
1709.02,22.00
1711.52,34.00
1714.04,44.00
1716.54,12.00
1718.98,0.00
1721.45,31.00
1723.91,33.00
1726.43,33.00
1728.91,22.00
1731.40,19.00
1733.88,19.00
1736.33,40.00
1738.80,40.00
1741.30,23.00
1743.77,33.00
1746.26,34.00
1748.73,11.00
1751.17,24.00
1753.67,33.00
1756.13,11.00
1758.64,34.00
1761.10,35.00
1763.58,43.00
1766.09,31.00
1768.61,21.00
1771.09,33.00
1773.58,34.00
1776.08,10.00
1778.58,34.00
1781.08,31.00
1783.53,30.00
1786.04,32.00
1788.54,31.00
1791.00,11.00
1793.50,33.00
1796.00,22.00
1798.50,22.00
1800.97,21.00
1803.52,53.00
1806.03,28.00
1808.50,12.00
1810.96,34.00
1813.42,28.00
1815.85,22.00
1818.33,14.00
1820.83,28.00
1823.32,31.00
1825.84,18.00
1828.32,22.00
1830.82,22.00
