1.01,0.00
2.00,0.00
3.00,0.00
4.00,0.00
5.00,0.00
6.00,0.00
7.00,0.00
8.00,0.00
9.00,0.00
10.01,0.00
11.00,0.00
12.00,0.00
13.00,0.00
14.00,0.00
15.00,0.00
16.00,0.00
17.00,0.00
18.00,0.00
19.00,0.00
20.00,0.00
21.00,0.00
22.00,0.00
23.00,0.00
24.00,0.00
25.00,0.00
26.00,0.00
27.00,0.00
28.01,0.00
29.00,0.00
30.00,0.00
31.00,0.00
32.00,29.00
33.00,29.00
34.00,29.00
35.00,29.00
36.00,29.00
37.00,29.00
38.00,29.00
39.00,29.00
40.00,29.00
41.00,29.00
42.01,29.00
43.01,29.00
44.01,29.00
45.01,29.00
46.01,29.00
47.01,29.00
48.01,29.00
49.01,29.00
50.01,29.00
51.01,29.00
52.01,29.00
53.01,29.00
54.01,29.00
55.01,29.00
56.01,29.00
57.01,29.00
58.01,29.00
59.01,29.00
60.01,29.00
61.01,33.00
62.01,33.00
63.01,33.00
64.01,33.00
65.01,33.00
66.01,33.00
67.01,33.00
68.01,33.00
69.01,33.00
70.01,33.00
71.01,33.00
72.01,33.00
73.01,33.00
74.01,33.00
75.01,33.00
76.01,33.00
77.01,33.00
78.01,33.00
79.01,33.00
80.01,33.00
81.01,33.00
82.01,33.00
83.01,33.00
84.01,33.00
85.01,33.00
86.01,33.00
87.01,33.00
88.01,33.00
89.01,33.00
90.01,33.00
91.01,33.00
92.01,33.00
93.01,33.00
94.01,33.00
95.01,33.00
96.01,33.00
97.01,33.00
98.00,33.00
99.00,33.00
100.00,33.00
101.00,33.00
102.00,33.00
103.01,33.00
104.01,33.00
105.01,33.00
106.01,33.00
107.01,33.00
108.01,33.00
109.01,33.00
110.01,33.00
111.01,33.00
112.01,33.00
113.01,33.00
114.00,33.00
115.01,33.00
116.01,33.00
117.01,33.00
118.01,33.00
119.01,33.00
120.01,33.00
121.01,25.00
122.01,25.00
123.01,25.00
124.01,25.00
125.00,25.00
126.01,25.00
127.01,25.00
128.01,25.00
129.01,25.00
130.00,25.00
131.01,25.00
132.01,25.00
133.01,25.00
134.01,25.00
135.01,25.00
136.01,25.00
137.01,25.00
138.01,25.00
139.01,25.00
140.00,25.00
141.01,25.00
142.01,25.00
143.01,25.00
144.01,25.00
145.01,25.00
146.01,25.00
147.01,25.00
148.01,25.00
149.01,25.00
150.01,25.00
151.01,24.00
152.01,24.00
153.01,24.00
154.01,24.00
155.01,24.00
156.01,24.00
157.00,24.00
158.01,24.00
159.01,24.00
160.01,24.00
161.01,24.00
162.01,24.00
163.01,24.00
164.01,24.00
165.01,24.00
166.01,24.00
167.01,24.00
168.01,24.00
169.01,24.00
170.01,24.00
171.01,24.00
172.01,24.00
173.01,24.00
174.01,24.00
175.01,24.00
176.01,24.00
177.01,24.00
178.01,24.00
179.01,24.00
180.01,24.00
181.01,28.00
182.01,28.00
183.01,28.00
184.01,28.00
185.01,28.00
186.01,28.00
187.01,28.00
188.01,28.00
189.01,28.00
190.01,28.00
191.01,28.00
192.01,28.00
193.01,28.00
194.01,28.00
195.01,28.00
196.01,28.00
197.00,28.00
198.01,28.00
199.00,28.00
200.01,28.00
201.00,28.00
202.01,28.00
203.00,28.00
204.01,28.00
205.00,28.00
206.01,28.00
207.00,28.00
208.01,28.00
209.00,28.00
210.01,28.00
211.00,26.00
212.01,26.00
213.00,26.00
214.01,26.00
215.00,26.00
216.01,26.00
217.00,26.00
218.01,26.00
219.00,26.00
220.01,26.00
221.00,26.00
222.01,26.00
223.00,26.00
224.01,26.00
225.00,26.00
226.01,26.00
227.00,26.00
228.01,26.00
229.00,26.00
230.00,26.00
231.00,26.00
232.01,26.00
233.00,26.00
234.01,26.00
235.00,26.00
236.00,26.00
237.00,26.00
238.01,26.00
239.00,26.00
240.01,26.00
241.00,26.00
242.01,23.00
243.00,23.00
244.00,23.00
245.00,23.00
246.01,23.00
247.00,23.00
248.01,23.00
249.00,23.00
250.00,23.00
251.00,23.00
252.01,23.00
253.00,23.00
254.01,23.00
255.00,23.00
256.01,23.00
257.00,23.00
258.01,23.00
259.00,23.00
260.00,23.00
261.00,23.00
262.00,23.00
263.00,23.00
264.01,23.00
265.00,23.00
266.01,23.00
267.00,23.00
268.01,23.00
269.00,23.00
270.01,23.00
271.00,23.00
272.01,22.00
273.00,22.00
274.01,22.00
275.00,22.00
276.01,22.00
277.00,22.00
278.00,22.00
279.00,22.00
280.01,22.00
281.00,22.00
282.01,22.00
283.00,22.00
284.01,22.00
285.01,22.00
286.00,22.00
287.00,22.00
288.00,22.00
289.01,22.00
290.00,22.00
291.01,22.00
292.00,22.00
293.01,22.00
294.00,22.00
295.01,22.00
296.00,22.00
297.01,22.00
298.00,22.00
299.01,22.00
300.00,22.00
301.01,24.00
302.00,24.00
303.01,24.00
304.00,24.00
305.00,24.00
306.00,24.00
307.01,24.00
308.00,24.00
309.01,24.00
310.00,24.00
311.01,24.00
312.00,24.00
313.01,24.00
314.00,24.00
315.01,24.00
316.00,24.00
317.00,24.00
318.00,24.00
319.01,24.00
320.00,24.00
321.01,24.00
322.00,24.00
323.01,24.00
324.00,24.00
325.01,24.00
326.00,24.00
327.00,24.00
328.01,24.00
329.00,24.00
330.01,24.00
331.00,24.00
332.01,23.00
333.00,23.00
334.01,23.00
335.00,23.00
336.01,23.00
337.00,23.00
338.01,23.00
339.00,23.00
340.01,23.00
341.00,23.00
342.01,23.00
343.00,23.00
344.01,23.00
345.00,23.00
346.01,23.00
347.00,23.00
348.01,23.00
349.00,23.00
350.01,23.00
351.01,23.00
352.01,23.00
353.01,23.00
354.01,23.00
355.01,23.00
356.01,23.00
357.01,23.00
358.01,23.00
359.01,23.00
360.01,23.00
361.01,24.00
362.01,24.00
363.01,24.00
364.01,24.00
365.01,24.00
366.01,24.00
367.01,24.00
368.01,24.00
369.00,24.00
370.00,24.00
371.01,24.00
372.00,24.00
373.01,24.00
374.00,24.00
375.01,24.00
376.00,24.00
377.01,24.00
378.00,24.00
379.01,24.00
380.00,24.00
381.01,24.00
382.00,24.00
383.01,24.00
384.00,24.00
385.01,24.00
386.00,24.00
387.00,24.00
388.00,24.00
389.01,24.00
390.00,24.00
391.00,24.00
392.01,22.00
393.00,22.00
394.01,22.00
395.00,22.00
396.01,22.00
397.00,22.00
398.01,22.00
399.00,22.00
400.01,22.00
401.00,22.00
402.01,22.00
403.00,22.00
404.01,22.00
405.00,22.00
406.01,22.00
407.00,22.00
408.01,22.00
409.00,22.00
410.01,22.00
411.00,22.00
412.01,22.00
413.01,22.00
414.01,22.00
415.01,22.00
416.01,22.00
417.01,22.00
418.01,22.00
419.01,22.00
420.01,22.00
421.01,21.00
422.01,21.00
423.01,21.00
424.01,21.00
425.01,21.00
426.01,21.00
427.01,21.00
428.01,21.00
429.01,21.00
430.01,21.00
431.01,21.00
432.01,21.00
433.01,21.00
434.01,21.00
435.01,21.00
436.01,21.00
437.01,21.00
438.01,21.00
439.01,21.00
440.01,21.00
441.01,21.00
442.01,21.00
443.01,21.00
444.01,21.00
445.00,21.00
446.01,21.00
447.01,21.00
448.01,21.00
449.01,21.00
450.01,21.00
451.01,21.00
452.01,21.00
453.01,21.00
454.01,21.00
455.01,21.00
456.01,21.00
457.01,21.00
458.01,21.00
459.01,21.00
460.01,21.00
461.01,21.00
462.01,21.00
463.01,21.00
464.01,21.00
465.01,21.00
466.01,21.00
467.01,21.00
468.01,21.00
469.01,21.00
470.01,21.00
471.01,21.00
472.01,21.00
473.01,21.00
474.01,21.00
475.01,21.00
476.01,21.00
477.01,21.00
478.01,21.00
479.01,21.00
480.01,21.00
481.01,24.00
482.01,24.00
483.01,24.00
484.01,24.00
485.01,24.00
486.00,24.00
487.01,24.00
488.01,24.00
489.00,24.00
490.01,24.00
491.01,24.00
492.00,24.00
493.01,24.00
494.01,24.00
495.01,24.00
496.01,24.00
497.01,24.00
498.01,24.00
499.01,24.00
500.01,24.00
501.01,24.00
502.01,24.00
503.01,24.00
504.01,24.00
505.01,24.00
506.01,24.00
507.01,24.00
508.01,24.00
509.01,24.00
510.01,24.00
511.01,22.00
512.01,22.00
513.01,22.00
514.01,22.00
515.01,22.00
