1.01,0.00
2.00,0.00
3.00,0.00
4.00,0.00
5.00,0.00
6.00,0.00
7.00,0.00
8.00,0.00
9.00,0.00
10.00,0.00
11.00,0.00
12.01,0.00
13.00,0.00
14.01,0.00
15.00,0.00
16.01,0.00
17.00,0.00
18.00,0.00
19.00,0.00
20.01,0.00
21.00,0.00
22.00,0.00
23.01,0.00
24.00,0.00
25.00,0.00
26.00,0.00
27.01,0.00
28.00,0.00
29.01,0.00
30.00,0.00
31.01,0.00
32.00,100.00
33.01,100.00
34.00,100.00
35.01,100.00
36.00,100.00
37.01,100.00
38.00,100.00
39.01,100.00
40.00,100.00
41.01,100.00
42.00,100.00
43.01,100.00
44.00,100.00
45.00,100.00
46.01,100.00
47.01,100.00
48.01,100.00
49.01,100.00
50.01,100.00
51.01,100.00
52.01,100.00
53.01,100.00
54.01,100.00
55.01,100.00
56.01,100.00
57.01,100.00
58.01,100.00
59.01,100.00
60.01,100.00
61.01,100.00
62.01,100.00
63.01,100.00
64.01,100.00
65.01,100.00
66.01,100.00
67.01,100.00
68.01,100.00
69.01,100.00
70.01,100.00
71.01,100.00
72.01,100.00
73.01,100.00
74.01,100.00
75.01,100.00
76.01,100.00
77.01,100.00
78.01,100.00
79.01,100.00
80.01,100.00
81.01,100.00
82.01,100.00
83.01,100.00
84.01,100.00
85.01,100.00
86.01,100.00
87.00,100.00
88.01,100.00
89.01,100.00
90.00,100.00
91.01,100.00
92.01,100.00
93.01,100.00
94.01,100.00
95.01,100.00
96.01,100.00
97.01,100.00
98.01,100.00
99.00,100.00
100.00,100.00
101.01,100.00
102.01,100.00
103.01,100.00
104.01,100.00
105.01,100.00
106.01,100.00
107.01,100.00
108.00,100.00
109.00,100.00
110.01,100.00
111.00,100.00
112.01,100.00
113.00,100.00
114.01,100.00
115.00,100.00
116.01,100.00
117.00,100.00
118.01,100.00
119.00,100.00
120.01,100.00
121.00,100.00
122.00,100.00
123.00,100.00
124.01,100.00
125.00,100.00
126.01,100.00
127.00,100.00
128.01,100.00
129.00,100.00
130.01,100.00
131.00,100.00
132.01,100.00
133.01,100.00
134.01,100.00
135.00,100.00
136.01,100.00
137.01,100.00
138.01,100.00
139.01,100.00
140.01,100.00
141.01,100.00
142.01,100.00
143.01,100.00
144.01,100.00
145.01,100.00
146.01,100.00
147.01,100.00
148.01,100.00
149.01,100.00
150.01,100.00
151.00,100.00
152.00,100.00
153.01,100.00
154.01,100.00
155.00,100.00
156.01,100.00
157.01,100.00
158.00,100.00
159.01,100.00
160.01,100.00
161.01,100.00
162.01,100.00
163.01,100.00
164.01,100.00
165.00,100.00
166.00,100.00
167.01,100.00
168.01,100.00
169.01,100.00
170.01,100.00
171.01,100.00
172.01,100.00
173.01,100.00
174.01,100.00
175.01,100.00
176.01,100.00
177.00,100.00
178.01,100.00
179.01,100.00
180.01,100.00
181.01,100.00
182.01,94.00
183.01,94.00
184.01,94.00
185.01,94.00
186.01,94.00
187.01,94.00
188.01,94.00
189.01,94.00
190.01,94.00
191.01,94.00
192.01,94.00
193.01,94.00
194.01,94.00
195.00,94.00
196.01,94.00
197.00,94.00
198.01,94.00
199.00,94.00
200.01,94.00
201.00,94.00
202.01,94.00
203.00,94.00
204.01,94.00
205.00,94.00
206.00,94.00
207.00,94.00
208.01,94.00
209.00,94.00
210.01,94.00
211.00,94.00
212.01,100.00
213.00,100.00
214.01,100.00
215.00,100.00
216.01,100.00
217.00,100.00
218.00,100.00
219.00,100.00
220.01,100.00
221.00,100.00
222.01,100.00
223.00,100.00
224.01,100.00
225.00,100.00
226.00,100.00
227.00,100.00
228.00,100.00
229.00,100.00
230.01,100.00
231.00,100.00
232.00,100.00
233.00,100.00
234.00,100.00
235.00,100.00
236.00,100.00
237.00,100.00
238.01,100.00
239.00,100.00
240.01,100.00
241.00,100.00
242.01,100.00
243.01,100.00
244.01,100.00
245.01,100.00
246.00,100.00
247.01,100.00
248.01,100.00
249.01,100.00
250.01,100.00
251.01,100.00
252.01,100.00
253.01,100.00
254.01,100.00
255.01,100.00
256.01,100.00
257.01,100.00
258.01,100.00
259.01,100.00
260.01,100.00
261.01,100.00
262.01,100.00
263.01,100.00
264.01,100.00
265.01,100.00
266.00,100.00
267.01,100.00
268.00,100.00
269.01,100.00
270.01,100.00
271.01,100.00
272.01,100.00
273.01,100.00
274.01,100.00
275.01,100.00
276.01,100.00
277.01,100.00
278.01,100.00
279.01,100.00
280.01,100.00
281.01,100.00
282.01,100.00
283.01,100.00
284.01,100.00
285.00,100.00
286.01,100.00
287.01,100.00
288.00,100.00
289.01,100.00
290.01,100.00
291.01,100.00
292.00,100.00
293.01,100.00
294.00,100.00
295.01,100.00
296.01,100.00
297.01,100.00
298.01,100.00
299.01,100.00
300.01,100.00
301.01,100.00
302.01,100.00
303.01,100.00
304.01,100.00
305.01,100.00
306.01,100.00
307.01,100.00
308.01,100.00
309.01,100.00
310.01,100.00
311.01,100.00
312.01,100.00
313.01,100.00
314.01,100.00
315.01,100.00
316.01,100.00
317.01,100.00
318.01,100.00
319.00,100.00
320.01,100.00
321.01,100.00
322.01,100.00
323.01,100.00
324.01,100.00
325.00,100.00
326.01,100.00
327.00,100.00
328.01,100.00
329.01,100.00
330.01,100.00
331.01,100.00
332.01,96.00
333.01,96.00
334.00,96.00
335.01,96.00
336.01,96.00
337.01,96.00
338.01,96.00
339.01,96.00
340.01,96.00
341.01,96.00
342.01,96.00
343.01,96.00
344.01,96.00
345.00,96.00
346.01,96.00
347.01,96.00
348.01,96.00
349.01,96.00
350.01,96.00
351.01,96.00
352.01,96.00
353.01,96.00
354.01,96.00
355.01,96.00
356.01,96.00
357.01,96.00
358.01,96.00
359.01,96.00
360.01,96.00
361.01,96.00
362.01,100.00
363.01,100.00
364.01,100.00
365.01,100.00
366.01,100.00
367.01,100.00
368.01,100.00
369.01,100.00
370.00,100.00
371.00,100.00
372.01,100.00
373.01,100.00
374.01,100.00
375.01,100.00
376.01,100.00
377.01,100.00
378.01,100.00
379.01,100.00
380.01,100.00
381.01,100.00
382.01,100.00
383.01,100.00
384.01,100.00
385.00,100.00
386.00,100.00
387.01,100.00
388.00,100.00
389.00,100.00
390.00,100.00
391.01,100.00
392.01,100.00
393.01,100.00
394.01,100.00
395.01,100.00
396.01,100.00
397.01,100.00
398.01,100.00
399.01,100.00
400.00,100.00
401.01,100.00
402.01,100.00
403.01,100.00
404.01,100.00
405.01,100.00
406.01,100.00
407.01,100.00
408.01,100.00
409.01,100.00
410.00,100.00
411.01,100.00
412.01,100.00
413.01,100.00
414.00,100.00
415.01,100.00
416.01,100.00
417.01,100.00
418.01,100.00
419.01,100.00
420.00,100.00
421.01,100.00
422.01,100.00
423.01,100.00
424.01,100.00
425.01,100.00
426.01,100.00
427.01,100.00
428.01,100.00
429.01,100.00
430.01,100.00
431.01,100.00
432.01,100.00
433.01,100.00
434.01,100.00
435.00,100.00
436.01,100.00
437.01,100.00
438.01,100.00
439.01,100.00
440.01,100.00
441.01,100.00
442.01,100.00
443.01,100.00
444.01,100.00
445.00,100.00
446.01,100.00
447.00,100.00
448.01,100.00
449.00,100.00
450.01,100.00
451.00,100.00
452.01,100.00
453.00,100.00
454.01,100.00
455.00,100.00
456.01,100.00
457.00,100.00
458.00,100.00
459.00,100.00
460.01,100.00
461.01,100.00
462.01,100.00
463.00,100.00
464.01,100.00
465.00,100.00
466.01,100.00
467.00,100.00
468.01,100.00
469.00,100.00
470.01,100.00
471.00,100.00
472.00,100.00
473.01,100.00
474.00,100.00
475.00,100.00
476.00,100.00
477.01,100.00
478.01,100.00
479.01,100.00
480.00,100.00
481.01,100.00
482.00,100.00
483.01,100.00
484.00,100.00
485.01,100.00
486.00,100.00
487.01,100.00
488.00,100.00
489.01,100.00
490.00,100.00
491.00,100.00
492.00,100.00
493.01,100.00
494.00,100.00
495.01,100.00
496.00,100.00
497.01,100.00
498.00,100.00
499.01,100.00
500.00,100.00
501.00,100.00
502.01,100.00
503.01,100.00
504.01,100.00
505.01,100.00
506.01,100.00
507.01,100.00
508.01,100.00
509.01,100.00
510.01,100.00
511.01,100.00
512.01,100.00
513.01,100.00
514.01,100.00
515.01,100.00
